Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8793.217075,7069.579456,6395.911398,5851.088771,6125.917493,6585.225702,7079.89266,7553.436819,7727.906605,7694.938347,8000.958104,8574.301744,9068.035602,9573.08653,9970.454049,10386.55115,10911.29228,11467.54843,11700.52795,10867.72891,10758.99001,10789.9127,10574.20433,10571.15931,10578.04078,10937.45384,11416.03306,11942.68793,12409.36553,12907.91902,11859.37265,13989.00343,15062.67508,15533.55844
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,1630.459297,1739.801511,1795.218129,1831.185184,1826.585639,1978.410844,2066.993595,2230.365631,2363.445297,2378.232097,2254.966141,2688.119585,2910.030957,3044.244347,3259.220837,3284.015377,3259.386058,3152.925985,3238.85886,3229.366628,3104.802999,2750.265396,2415.997295,2045.692585,2051.601802,2094.415781,2251.107539,2306.38158,2302.592728,2437.068885,2572.918939,2646.921972,2677.203533,2771.506258,2924.627186,3246.212998,3633.207023,3893.854481,4051.741086,4108.148541,4203.653417,4318.280582,4444.310828,4561.466205,4605.001789,4806.050215,4829.795631,4919.63693,5033.851672,5030.770021,4486.289254,4560.421422,4659.651267,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36477.27925,37574.49611,37677.56047,37014.93211,36457.73146,35780.1864,35443.50852,35608.73688,35932.89827,35510.00524,35092.31219,34773.12423,34365.3878,33761.99763,33097.74163,32813.50487,32120.75859,31609.66505,31107.50427,30472.57004,25377.79434,26891.07397,29474.50577,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5551.646484,6731.086914,7831.483398,8409.317383,9170.726563,9593.555664,9673.069336,10134.91113,10612.77637,11393.63867,11805.5459,12103.21191,12818.18164,13779.64551,14664.23145,15417.96875,15135.08887,16123.08203,15848.56641,16440.06641,17494.78516,17433.13672,17641.67578,18491.60742,19199.76172,20129.82813,20701.13867,21227.16797,21520.87109,22302.25195,23050.21875,23737.41406,24422.02734,24684.94531,23546.80859,23462.80078,22967.04688,21839.96484,20448.74219,20307.85352,21122.08203,22407.54492,23472.91602,24497.92188,25506.05469,24350.14453,26515.35547,27479.69336,27670.52539
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Czechia,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,286000.4632,253389.2432,251848.0952,251742.1853,258972.5821,275977.0677,288083.72,286899.4969,286147.4905,290404.7702,302872.0545,313263.1633,318795.3103,330314.4654,346111.3114,368450.2414,392319.1982,411762.8724,419332.0631,397531.0649,406025.8287,412319.9996,408511.2577,408188.3177,416982.737,438588.2916,448853.6798,470801.3771,484339.1225,497052.8127,468559.1265,494078.5884,497812.1494,487062.1185
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Denmark,DNK,121824.7382,128694.1228,134932.5021,134726.5815,146043.7751,151511.1938,154418.9936,161679.1863,169621.4947,179666.2844,181168.7996,185320.6439,191504.0805,198140.8733,195006.8941,191613.1782,202455.9896,205601.172,209526.695,217099.5982,215788.4706,214411.947,222475.5288,228407.9388,238048.3778,247478.9282,259268.7899,259598.9954,259437.5867,260954.8577,264374.7368,267364.3926,271696.821,270822.0661,284301.8205,291387.3274,298145.7817,306591.2513,312255.8741,320399.3332,331295.1038,332827.4573,333312.9884,333704.1584,341723.8502,348746.653,361204.1047,362875.5099,358902.5959,339471.5592,344290.3126,347459.1388,346938.2417,348719.5074,352574.3695,358293.712,367048.149,374985.0334,380553.8805,384856.6415,374432.1512,398330.0748,405999.2873,410616.3564
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,373604.7216,392977.1075,415342.0459,437535.9405,453888.7678,467927.9449,486151.5353,485248.7884,500127.9505,511697.8291,538366.2259
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6447.91676,7094.211722,5768.683401,6521.895383,7232.732007,7563.008324,7794.658253,8159.369148,8314.606687,8950.358026,9569.598426,10377.85538,10420.48588,11063.16835,11267.41008,11500.89709,11739.79673,11738.92309,12094.18939,12475.92748,12764.29119,13273.52113,13367.05581,13750.32921,13780.46454,13369.37095,14181.35063,14585.84886,14660.13338,15328.03817,16294.00218,17452.53119,17247.15426,17371.24573,17335.68997,17115.75311,16961.59491,17626.52982,16989.30107,17441.8837,16211.52508,16687.09318,17456.17965,14443.08633,15349.3896,16134.01708,16824.20591
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Dominican Republic,DOM,40414.57524,38200.99141,43281.47271,44642.65145,46182.66864,39202.15042,43159.44332,43273.36921,42126.33667,45404.41267,52205.95966,56321.55215,60531.30383,66556.96935,68746.27849,70505.56636,73397.04043,75189.95877,74977.61477,76558.22616,80792.94221,82397.70511,81990.00488,83939.13068,83165.8557,79679.5461,80767.66879,87100.10613,87135.8626,89069.76941,82451.90043,81521.95711,88851.31588,93521.98577,94117.03434,97624.94631,101619.9441,108778.8298,114231.9396,119157.8369,122822.944,123982.0726,127698.2683,124217.8999,125673.6201,135697.1361,146241.2206,155114.2911,158062.8665,157489.2838,168394.6046,171426.838,173853.1941,180064.0382,190414.806,201184.1767,212099.6284,219502.9177,232249.5615,241374.4882,222742.6498,247418.696,256875.6722,260523.0826
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Ecuador,ECU,2471.994337,2525.739039,2574.708094,2553.791313,2664.134139,2671.965187,2586.137857,2627.855664,2601.163992,2644.81577,2746.342882,2837.008102,2896.053497,3208.338214,3469.504413,3744.708,3912.384014,3868.0347,3979.540898,4018.833859,4058.580882,4175.148278,4093.010334,3975.679197,3977.357818,4030.531745,4066.571193,3956.282422,4088.304315,4032.19703,4084.702855,4165.73591,4164.97184,4163.757609,4258.879984,4274.196605,4269.362102,4375.135531,4439.591956,4156.827081,4130.836897,4231.198563,4363.260044,4411.299776,4631.425119,4798.002427,4920.86329,4929.059661,5163.891031,5133.135193,5252.028392,5604.695792,5834.573731,6160.191424,6325.973427,6240.509173,6105.711002,6370.516904,6316.468841,6207.238808,5554.950068,6028.67269,6329.329259,6410.915509
GDP per capita (constant LCU),NY.GDP.PCAP.KN,"Egypt, Arab Rep.",EGY,12974.64501,13293.50136,13451.35531,14479.39646,15725.82769,16074.70184,16461.43344,16186.78539,15544.79051,15984.54012,16497.98205,16793.66286,16937.73393,17158.59989,17054.14386,18173.67137,20133.54649,21444.10622,22734.59387,23179.84965,24849.90175,25992.16088,27830.22184,28466.66779,30391.99133,31278.61894,31878.04107,32212.23375,33059.80564,33773.90692,34784.19663,34337.60299,35049.36656,35247.56226,35834.40926,36685.09548,37693.81491,38916.18791,40214.19978,41756.69846,43505.83059,44127.03949,44246.77822,44716.35138,45610.05544,46713.87608,48948.72751,51405.01617,54015.44945,55444.6543,57128.34056,56867.03018,56833.03066,56745.69975,57047.48704,58242.93899,59519.74572,60786.76837,62823.01267,65131.99135,66285.45855,67340.60127,70659.4533,72192.56209
GDP per capita (constant LCU),NY.GDP.PCAP.KN,El Salvador,SLV,..,..,..,..,..,2619.300466,2732.1726,2804.997873,2821.240452,2847.051968,2860.421561,2899.543052,3003.932585,3075.059012,3163.199231,3181.644938,3269.993284,3418.031988,3525.570775,3312.260878,2740.745603,2561.124846,2373.093004,2363.487487,2348.700467,2317.318661,2277.908452,2290.614146,2287.039401,2265.110301,2331.951291,2326.100929,2448.576296,2554.791904,2645.511939,2744.165777,2743.076759,2807.122399,2860.792278,2903.516158,2919.19989,2930.314232,2964.928405,3003.559572,3025.852207,3105.85763,3242.374267,3296.98347,3354.710676,3271.51953,3329.506591,3442.022688,3527.657622,3590.473066,3638.517658,3712.962325,3795.393256,3870.701877,3957.961548,4051.934081,3724.688978,4153.954005,4255.268156,4384.911774
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,236642.5824,238123.3475,228882.3724,225346.5455,214113.535,228721.9899,212765.5597,212833.8328,209971.2422,199605.2066,188880.0736,180141.7488,233924.4939,250296.838,281334.7005,318299.6665,510352.4671,1227295.829,1460789.327,1764798.533,1995022.404,3104061.95,3536857.487,3848910.308,5075722.849,5662889.636,5825095.149,6408154.812,7198560.561,6954749.8,6039892.227,6152511.646,6390131.497,5878278.517,5669146.573,4954568.503,4349970.662,3957007.474,3583274.241,3275755.603,3034750.781,2988914.471,3025131.271,2786793.777
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8471.673677,9319.177418,10959.00622,10672.80259,11110.63981,11845.52927,11893.60909,11724.97767,11183.81231,11821.88119,11768.48726,10998.46653,10714.94181,10724.56666,10442.28645,10424.51062,9155.585524,9269.619065,9280.890147,9898.271901,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8379.981238,7748.407656,6220.620557,6016.431815,6045.532858,6433.03096,6851.357098,7834.33569,8253.229795,8193.986092,8977.037692,9576.796591,10290.25266,11142.05016,11971.51077,13187.21707,14560.63068,15735.82287,14968.3417,12803.2716,13146.16422,14143.85444,14652.80155,14919.50513,15409.14461,15684.39426,16174.61601,17090.75258,17675.87485,18320.6667,18107.98768,19400.12037,19054.30518,18246.92941
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,9205.866348,10193.7687,10457.09522,11088.16064,11394.18225,12599.12096,11958.41277,11703.38024,11479.63465,11450.9148,12457.53754,13872.53063,13631.92963,13352.47634,13719.01453,13730.5215,14828.65658,16355.77584,16645.61726,18077.55003,21158.30581,20666.8178,20516.054,20525.75161,21012.20861,22029.97274,22406.10711,22701.50182,22958.40863,23329.23839,23460.52289,23459.83151,24268.04072,25019.50024,25756.70355,27145.85842,28616.33175,29712.62998,29795.64177,30123.31905,31123.0284,31665.50597,33192.01669,34261.70064,34346.25937,34861.40435,34967.01829,35400.94052,35961.23387,36639.36353,35730.59751,39162.63937,39041.19076,40622.30823
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Ethiopia,ETH,..,5240.524546,5330.749971,5429.818569,5505.255998,5669.051627,5924.659939,6005.799919,6084.755948,6000.796948,6039.15498,6258.348842,6350.12668,6499.996704,6543.455096,6468.028166,6319.066602,6369.395704,6436.177392,6273.810367,6641.188882,6763.147729,6569.332711,6920.30209,6557.251441,5669.844965,6042.260224,6655.451866,6439.580228,6182.375461,6127.805074,5455.767858,4783.919959,5233.542359,5222.946997,5363.961414,5840.367051,5837.893791,5466.13486,5576.848521,5743.077316,6040.758018,5955.013605,5659.43361,6245.566173,6788.193026,7313.979014,7922.709204,8531.796002,9026.175511,9876.42982,10671.88938,11271.50591,12126.23535,13013.21428,13983.56999,14892.67145,15878.98167,16513.89327,17426.08945,17997.81295,18524.39378,19020.3959,19752.52567
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,284716.2835,272363.6664,270898.5747,281083.3712,300768.7221,318201.9084,335163.5201,336002.5402,336230.303,342988.254,347343.7347,357498.8874,345700.6582,362321.0876,380435.1102,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Fiji,FJI,4401.004432,4416.314708,4434.772367,4570.474079,4647.77,4389.244612,4267.783712,4717.568419,4976.851193,4997.687477,5518.498195,5785.013305,6105.483312,6700.457939,6764.856998,6688.427625,6744.889063,6991.947492,6955.99886,7617.075748,7312.118523,7586.105525,6960.443489,6524.561126,6903.287697,6431.83142,6788.477961,6237.62229,6218.215273,6608.710047,6922.796759,6698.100485,7088.37746,7217.906406,7570.623151,7745.754728,8073.811042,7817.3404,7827.755616,8418.598726,8185.154154,8261.4211,8439.805457,8440.630498,8801.964592,8780.212887,8860.229673,8710.242767,8740.505235,8574.874387,8791.308474,8997.456831,9097.358129,9503.075692,10012.48678,10444.4602,10686.25207,11250.38786,11679.58446,11618.49717,9618.226422,9107.318221,10869.66764,11659.23494
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Finland,FIN,10043.01746,10730.7598,10975.85557,11256.56004,11780.53634,12363.95435,12609.97812,12813.8851,13050.30208,14310.55724,15437.97363,15781.90461,16901.81278,17979.80682,18464.80452,18714.82264,18722.74859,18715.16482,19206.36785,20521.71495,21560.46561,21751.2048,22301.94618,22860.35199,23474.7285,24206.65309,24793.04227,25606.62011,26864.35064,28129.24336,28192.50883,26388.48444,25376.08152,25086.41658,25968.4262,26960.38796,27857.54052,29534.02201,31063.17301,32348.43501,34145.0664,34956.57678,35467.26742,36091.78874,37423.78789,38332.6954,39723.76643,41651.28802,41782.85877,38225.8721,39263.69181,40077.78375,39330.09615,38796.30195,38495.2006,38577.2067,39547.95577,40714.83061,41124.28101,41582.10492,40544.58027,41608.96817,42050.13367,41404.91925
GDP per capita (constant LCU),NY.GDP.PCAP.KN,France,FRA,10067.16311,10453.84837,11047.87462,11612.31848,12246.51988,12698.89216,13222.46964,13730.67841,14210.99608,15086.05066,15867.89943,16563.90752,17162.29698,18108.12131,18759.08345,18475.08781,19190.39352,19761.67432,20448.26311,21070.77366,21287.1791,21391.00299,21799.74201,21952.5699,22172.78642,22415.69794,22820.20814,23280.702,24255.85267,25180.84287,25792.79954,25834.87954,26117.66762,25840.9673,26351.68618,26809.17814,27091.13685,27625.40637,28510.84293,29334.43525,30276.77021,30652.96734,30775.94371,30809.61351,31449.41362,31733.6158,32286.12511,32865.73737,32766.32383,31661.96854,32120.5115,32666.75626,32610.8434,32629.80645,32787.91889,33035.14778,33309.02787,33973.54246,34483.32876,34999.16452,32272.37664,34251.24175,34985.15394,35128.5478
GDP per capita (constant LCU),NY.GDP.PCAP.KN,French Polynesia,PYF,..,..,..,..,..,2136223.883,2258251.3,2075851.259,2302444.428,2162419.383,2121391.657,2293954.252,2111063.626,2198821.806,2509019.823,2309498.287,2420662.576,2393860.288,2549604.156,2569187.5,2502298.164,2487891.938,2451043.429,2444465.492,2446092.699,2360335.726,2615712.69,2586222.05,2432795.737,2427169.949,2378305.529,2415412.489,2334941.02,2262475.922,2186002.735,2142087.232,2093903.488,2057674.37,2060193.821,2065642.385,2097783.219,2056829.563,2041512.121,2052959.256,2042177.645,2018822.401,2008322.996,2018502.542,2001514.838,1905109.411,1848274.064,1784242.722,1759557.407,1757693.59,1756896.986,1774434.776,1805628.515,1872438.653,1892928.906,1930344.291,1781144.012,1805823.071,1872632.469,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Gabon,GAB,1228549.937,1393707.963,1479227.608,1549199.575,1598039.569,1706847.713,1757431.1,1801587.88,1817246.492,1927119.871,2050318.643,2214303.378,2415436.406,2606930.424,3559931.363,4150860.85,5502536.624,4697577.161,3481653.882,3411683.057,3410550.08,3491907.802,3295117.377,3387616.629,3544456.57,3368541.074,3250914.691,2620070.697,2875764.861,3036511.639,3108005.757,3209926.143,3028424.172,3065375.549,3097145.478,3169032.328,3202178.915,3302116.116,3332155.05,2958856.572,2829770.922,2815747.863,2735244.049,2722247.13,2666140.243,2660073.857,2509394.36,2579074.804,2415499.252,2340298.964,2421912.072,2503829.878,2543186.452,2594051.179,2617067.497,2635942.642,2616656.752,2562679.918,2523089.788,2562657.158,2460930.98,2445214.173,2467391.229,2473967.824
GDP per capita (constant LCU),NY.GDP.PCAP.KN,"Gambia, The",GMB,..,..,..,..,..,..,19786.65517,19240.97759,20491.37597,20396.51299,21035.58613,20419.79129,19876.27331,21078.09859,21663.89244,23633.51413,24608.60965,24672.57114,25410.90935,24273.3639,24954.21266,24941.13385,23931.32128,25625.53644,25591.05618,24459.14821,24514.0614,24166.07064,24277.71697,24708.84155,24582.88339,24342.67445,24191.35361,24042.14322,23328.98741,22847.46074,22681.42619,23107.54046,23225.2439,23998.35625,24595.46002,25284.84267,23775.68004,24694.71453,25681.95351,24350.83783,23494.92431,23474.82179,24180.79627,25001.90387,25670.54311,22864.21971,23329.44036,23278.42168,22278.22353,22522.62689,22325.44728,22773.36445,23784.38666,24620.12095,24139.26938,24773.56143,25357.20072,26053.34534
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Georgia,GEO,..,..,..,..,..,4808.496532,5112.057882,5378.700884,5567.622393,5779.231919,6413.505182,6503.963488,6621.168525,6988.568061,7538.497488,8035.349787,8464.213338,8986.29949,9597.744275,10229.56074,10607.91906,11075.36908,11201.90191,11581.53134,12106.35628,12593.66489,11461.7919,11513.22863,12033.10581,11138.17584,9493.544357,7437.912281,4066.687186,2853.128627,2596.113047,2765.514988,3188.993742,3639.383132,3846.256263,4038.783871,4193.880452,4464.208981,4751.01891,5312.095747,5654.717952,6236.564595,6863.046011,7766.521474,7978.798732,7756.096014,8300.906199,9031.687174,9697.029184,10225.4962,10638.77267,10977.97854,11349.95124,11934.00007,12662.38549,13366.6258,12517.20518,13902.2437,15409.55399,16350.54044
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Germany,DEU,11256.61483,11650.4361,12082.36587,12298.45727,13009.83929,13575.77388,13841.54973,13732.90535,14447.0012,15396.1205,16128.0656,16602.81943,17234.13766,18000.71507,18153.85801,18063.73604,19039.2161,19721.09366,20332.08896,21166.58526,21420.30782,21500.90013,21436.385,21830.60745,22524.59966,23100.52746,23618.10286,23912.50244,24702.29981,25467.12748,26575.36494,27730.12303,28049.30959,27593.31637,28155.48997,28506.34732,28652.9946,29123.85908,29705.89513,30246.96663,31085.78193,31555.35078,31439.97548,31202.5794,31576.09155,31825.20074,33077.08012,34107.18173,34500.10661,32618.27167,34033.7764,36031.4351,36114.36541,36173.54622,36819.00596,37046.21801,37567.86658,38430.87788,38691.52094,39019.54115,37495.70961,38665.63686,39081.27385,38646.51975
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Ghana,GHA,2932.184926,2948.486663,2997.063239,3054.831154,3047.963563,3015.669982,2818.154238,2835.375011,2777.523318,2872.117097,3068.870658,3141.39538,2979.169116,2978.836419,3092.538941,2630.935141,2465.807868,2448.154191,2575.313491,2433.708916,2373.149068,2224.817242,2009.56578,1858.896257,1965.401433,2018.726909,2075.00771,2122.975299,2187.300959,2240.39982,2255.851236,2315.566052,2346.440789,2400.807426,2422.224661,2464.27899,2519.171644,2563.95737,2620.402477,2669.78081,2699.760642,2734.055794,2779.633897,2845.867707,2926.090136,3017.393144,3126.881607,3178.888293,3381.635016,3456.692705,3638.764938,4049.948021,4318.716816,4522.248102,4540.762229,4528.714092,4573.241839,4835.70376,5027.659312,5244.149204,5163.303484,5317.574546,5414.561324,5468.462222
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant LCU),NY.GDP.PCAP.KN,Greece,GRC,4518.9648,5075.240085,5063.497894,5642.2968,6150.874415,6781.404303,7168.735882,7513.723836,8002.761086,8895.607929,9667.950254,10380.89653,11361.51665,12225.28823,11396.1587,12008.48081,12633.5321,12836.97014,13589.89334,13862.0252,13819.4828,13483.3292,13248.6853,13029.76369,13225.68855,13505.05411,13530.13816,13180.36737,13695.69033,14142.13284,13993.32467,14254.97671,14245.52573,13935.37924,14143.09428,14372.75336,14719.11413,15303.47504,15811.65745,16235.10946,16802.618,17406.10968,18022.74248,19021.62797,19934.92836,19995.64379,21062.5317,21696.72117,21566.67324,20584.93302,19432.26936,17485.87862,16334.79994,16039.70339,16223.71278,16298.93448,16287.13004,16497.60704,16806.9212,17140.85216,15577.32755,17089.38286,18285.25425,18771.20649
